CustomerID,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Cluster,Segment
13034,269,1,165.86,116,11,165.86,1,At-Risk / Low-Value
13035,160,1,333.0,212,12,333.0,1,At-Risk / Low-Value
13037,38,3,881.07,431,44,293.69,0,Regular / Mid-Value
13038,83,2,591.76,280,22,295.88,0,Regular / Mid-Value
13043,173,1,516.42,254,13,516.42,1,At-Risk / Low-Value
13044,191,1,560.47,429,33,560.47,1,At-Risk / Low-Value
13046,166,1,197.72,76,14,197.72,1,At-Risk / Low-Value
13047,27,8,2682.01,1164,84,335.25125,3,High-Value / Loyal
13048,13,3,1375.05,957,69,458.34999999999997,2,Recent / Potential
13049,218,1,153.78,78,7,153.78,1,At-Risk / Low-Value
13050,6,13,4509.74,2707,211,346.9030769230769,3,High-Value / Loyal
13052,112,1,348.15000000000003,222,18,348.15000000000003,1,At-Risk / Low-Value
13055,113,1,344.86,252,22,344.86,1,At-Risk / Low-Value
13058,51,1,47.550000000000004,9,3,47.550000000000004,1,At-Risk / Low-Value
13059,149,1,183.4,35,8,183.4,1,At-Risk / Low-Value
13060,153,1,307.53,123,15,307.53,1,At-Risk / Low-Value
13062,91,1,346.98,343,11,346.98,1,At-Risk / Low-Value
13064,52,2,659.25,284,31,329.625,0,Regular / Mid-Value
13065,273,1,205.86,74,14,205.86,1,At-Risk / Low-Value
13068,219,1,165.0,100,1,165.0,1,At-Risk / Low-Value
13069,19,19,3397.94,3479,228,178.83894736842106,3,High-Value / Loyal
13070,92,1,228.8,110,9,228.8,1,At-Risk / Low-Value
13072,166,1,177.15,69,7,177.15,1,At-Risk / Low-Value
13075,29,1,919.61,485,22,919.61,2,Recent / Potential
13077,190,3,577.44,607,61,192.48000000000002,0,Regular / Mid-Value
13078,6,15,6917.150000000001,2500,81,461.1433333333334,3,High-Value / Loyal
13079,40,1,23.8,4,1,23.8,1,At-Risk / Low-Value
13080,79,1,58.08,120,6,58.08,1,At-Risk / Low-Value
13081,43,8,18870.12,12665,424,2358.765,3,High-Value / Loyal
13082,26,9,3613.63,4324,63,401.51444444444445,3,High-Value / Loyal
13085,57,2,416.08000000000004,216,17,208.04000000000002,0,Regular / Mid-Value
13089,0,69,39010.65,21613,512,565.3717391304348,3,High-Value / Loyal
13090,36,9,4912.02,1133,56,545.7800000000001,3,High-Value / Loyal
13092,111,4,439.75,95,15,109.9375,0,Regular / Mid-Value
13093,175,8,7832.47,3961,97,979.05875,0,Regular / Mid-Value
13094,29,10,1545.72,1356,4,154.572,3,High-Value / Loyal
13097,22,8,4643.71,1864,181,580.46375,3,High-Value / Loyal
13098,13,17,14468.08,8251,110,851.0635294117646,3,High-Value / Loyal
13101,134,1,101.19,113,8,101.19,1,At-Risk / Low-Value
13102,33,19,4961.7,3361,112,261.1421052631579,3,High-Value / Loyal
13104,33,3,376.44,180,3,125.48,2,Recent / Potential
13106,33,1,76.5,18,1,76.5,1,At-Risk / Low-Value
13107,75,2,935.22,816,36,467.61,0,Regular / Mid-Value
13108,272,1,350.06,298,10,350.06,1,At-Risk / Low-Value
13109,57,1,369.85,260,24,369.85,1,At-Risk / Low-Value
13110,37,5,1042.24,274,79,208.448,0,Regular / Mid-Value
13113,13,20,10787.06,2616,93,539.353,3,High-Value / Loyal
13115,84,1,878.55,621,55,878.55,0,Regular / Mid-Value
13116,38,1,501.14,291,30,501.14,2,Recent / Potential
13117,21,7,841.77,703,57,120.25285714285714,3,High-Value / Loyal
13118,108,3,799.7,274,40,266.56666666666666,0,Regular / Mid-Value
13120,138,1,30.599999999999998,12,1,30.599999999999998,1,At-Risk / Low-Value
13121,169,1,283.73,252,50,283.73,1,At-Risk / Low-Value
13122,140,1,903.67,537,54,903.67,1,At-Risk / Low-Value
13124,152,2,2574.12,1623,131,1287.06,0,Regular / Mid-Value
13126,153,5,1077.42,1062,61,215.484,0,Regular / Mid-Value
13131,87,1,324.9,128,14,324.9,1,At-Risk / Low-Value
13132,161,1,77.3,20,3,77.3,1,At-Risk / Low-Value
13133,173,2,109.8,32,7,54.9,1,At-Risk / Low-Value
13134,83,3,885.74,330,42,295.24666666666667,0,Regular / Mid-Value
13135,96,1,3096.0,4300,1,3096.0,0,Regular / Mid-Value
13136,42,3,1226.68,677,55,408.8933333333334,0,Regular / Mid-Value
13137,3,4,1457.75,888,211,364.4375,2,Recent / Potential
13138,33,3,489.45,243,22,163.15,0,Regular / Mid-Value
13139,9,3,1710.94,726,39,570.3133333333334,2,Recent / Potential
13140,8,3,423.72,186,40,141.24,2,Recent / Potential
13141,114,4,1401.03,942,77,350.2575,0,Regular / Mid-Value
13144,232,1,110.95,21,3,110.95,1,At-Risk / Low-Value
13145,27,2,413.8,25,2,206.9,2,Recent / Potential
13148,33,10,2789.87,1380,173,278.98699999999997,3,High-Value / Loyal
13149,6,3,1132.62,884,58,377.53999999999996,2,Recent / Potential
13151,195,1,1257.8700000000001,363,73,1257.8700000000001,0,Regular / Mid-Value
13155,226,2,569.2,262,55,284.6,1,At-Risk / Low-Value
13157,41,3,873.1999999999999,788,32,291.06666666666666,0,Regular / Mid-Value
13158,19,3,868.17,519,47,289.39,2,Recent / Potential
13159,6,2,851.59,628,75,425.795,2,Recent / Potential
13161,213,1,112.75,29,8,112.75,1,At-Risk / Low-Value
13162,22,4,1688.29,1713,74,422.0725,0,Regular / Mid-Value
13165,251,1,354.64,496,13,354.64,1,At-Risk / Low-Value
13166,183,1,417.2,216,39,417.2,1,At-Risk / Low-Value
13167,30,2,417.55,447,33,208.775,2,Recent / Potential
13168,99,3,972.66,557,94,324.21999999999997,0,Regular / Mid-Value
13169,152,1,505.2,96,6,505.2,1,At-Risk / Low-Value
13171,199,1,140.35,53,23,140.35,1,At-Risk / Low-Value
13173,267,1,165.94,114,23,165.94,1,At-Risk / Low-Value
13174,216,2,2108.27,970,178,1054.135,0,Regular / Mid-Value
13178,33,8,4391.7300000000005,2599,81,548.9662500000001,3,High-Value / Loyal
13183,1,6,2394.98,1448,50,399.16333333333336,3,High-Value / Loyal
13184,30,9,1504.44,1567,122,167.16,3,High-Value / Loyal
13185,167,1,71.4,12,1,71.4,1,At-Risk / Low-Value
13186,28,1,988.34,360,51,988.34,2,Recent / Potential
13187,237,1,236.02,95,37,236.02,1,At-Risk / Low-Value
13189,15,1,127.0,526,18,127.0,2,Recent / Potential
13192,105,1,464.32,298,33,464.32,1,At-Risk / Low-Value
13194,35,1,60.7,26,3,60.7,1,At-Risk / Low-Value
13196,162,1,512.13,320,34,512.13,1,At-Risk / Low-Value
13198,20,5,3009.18,2369,182,601.836,3,High-Value / Loyal
13199,3,21,4553.84,3492,29,216.84952380952382,3,High-Value / Loyal
13200,26,1,319.32,249,14,319.32,2,Recent / Potential
13203,20,2,309.86,274,20,154.93,2,Recent / Potential
13207,50,1,197.52000000000004,72,5,197.52000000000004,1,At-Risk / Low-Value
13208,55,4,835.0699999999999,573,97,208.76749999999998,0,Regular / Mid-Value
13209,28,5,4156.08,3255,200,831.216,3,High-Value / Loyal
13211,261,1,110.7,46,2,110.7,1,At-Risk / Low-Value
13213,28,4,963.88,478,44,240.97,0,Regular / Mid-Value
13216,167,1,333.74,297,5,333.74,1,At-Risk / Low-Value
13217,22,3,533.98,262,3,177.99333333333334,2,Recent / Potential
13218,27,1,62.63999999999999,88,5,62.63999999999999,1,At-Risk / Low-Value
13220,85,3,726.49,132,15,242.16333333333333,0,Regular / Mid-Value
13221,140,2,847.41,244,62,423.705,0,Regular / Mid-Value
13223,100,2,163.20000000000002,88,5,81.60000000000001,1,At-Risk / Low-Value
13224,51,1,1212.26,665,42,1212.26,0,Regular / Mid-Value
13225,43,5,4299.56,2164,15,859.912,3,High-Value / Loyal
13226,173,1,108.21000000000001,80,16,108.21000000000001,1,At-Risk / Low-Value
13227,101,1,257.7,99,9,257.7,1,At-Risk / Low-Value
13229,125,1,160.95,63,10,160.95,1,At-Risk / Low-Value
13230,38,12,2234.18,1353,302,186.18166666666664,3,High-Value / Loyal
13232,80,4,878.45,549,105,219.6125,0,Regular / Mid-Value
13233,236,1,304.24,404,17,304.24,1,At-Risk / Low-Value
13235,112,1,1031.07,441,53,1031.07,0,Regular / Mid-Value
13236,6,1,439.23,168,21,439.23,2,Recent / Potential
13238,63,2,318.85,137,14,159.425,1,At-Risk / Low-Value
13239,161,1,329.56,327,21,329.56,1,At-Risk / Low-Value
13240,73,3,553.61,241,47,184.53666666666666,0,Regular / Mid-Value
13242,12,3,270.40000000000003,130,12,90.13333333333334,2,Recent / Potential
13243,103,1,600.07,233,56,600.07,1,At-Risk / Low-Value
13246,76,5,1860.99,1546,89,372.198,0,Regular / Mid-Value
13248,24,2,465.68,305,25,232.84,2,Recent / Potential
13249,161,1,291.84000000000003,240,2,291.84000000000003,1,At-Risk / Low-Value
13253,56,2,1030.4,1572,35,515.2,0,Regular / Mid-Value
13255,273,1,225.7,110,6,225.7,1,At-Risk / Low-Value
13258,105,1,224.62,82,12,224.62,1,At-Risk / Low-Value
13261,168,2,944.1,210,8,472.05,0,Regular / Mid-Value
13262,163,1,200.29,125,11,200.29,1,At-Risk / Low-Value
13263,8,23,4870.68,2806,358,211.76869565217393,3,High-Value / Loyal
13265,83,3,1465.66,1138,44,488.55333333333334,0,Regular / Mid-Value
13266,12,8,2535.58,3060,54,316.9475,3,High-Value / Loyal
13267,10,14,2800.94,1212,64,200.06714285714287,3,High-Value / Loyal
13268,69,6,2150.25,2518,206,358.375,0,Regular / Mid-Value
13269,9,8,2981.45,2015,133,372.68125,3,High-Value / Loyal
13270,266,1,590.0,200,1,590.0,1,At-Risk / Low-Value
13273,13,1,138.98,153,16,138.98,2,Recent / Potential
13277,16,2,125.9,86,4,62.95,2,Recent / Potential
13280,22,3,814.86,522,67,271.62,2,Recent / Potential
13282,62,2,773.1,172,15,386.55,0,Regular / Mid-Value
13283,85,1,25.5,30,2,25.5,1,At-Risk / Low-Value
13284,230,1,201.19,91,13,201.19,1,At-Risk / Low-Value
13285,61,3,1970.1,1454,122,656.6999999999999,0,Regular / Mid-Value
13291,55,1,361.11,233,41,361.11,1,At-Risk / Low-Value
13292,184,1,249.57,133,14,249.57,1,At-Risk / Low-Value
13294,89,2,873.74,453,48,436.87,0,Regular / Mid-Value
13295,259,1,201.20000000000002,82,10,201.20000000000002,1,At-Risk / Low-Value
13296,37,1,87.4,78,5,87.4,1,At-Risk / Low-Value
13299,168,1,142.5,30,5,142.5,1,At-Risk / Low-Value
13300,69,1,371.89,203,20,371.89,1,At-Risk / Low-Value
13301,3,4,618.09,345,75,154.5225,2,Recent / Potential
13302,55,1,63.75,5,1,63.75,1,At-Risk / Low-Value
13304,251,1,300.42,238,21,300.42,1,At-Risk / Low-Value
13305,15,6,1085.75,697,27,180.95833333333334,3,High-Value / Loyal
13307,20,1,15.0,4,1,15.0,1,At-Risk / Low-Value
13308,103,1,814.95,519,26,814.95,1,At-Risk / Low-Value
13309,106,2,546.64,616,43,273.32,0,Regular / Mid-Value
13310,106,2,817.65,395,50,408.825,0,Regular / Mid-Value
13311,50,1,490.11,271,24,490.11,1,At-Risk / Low-Value
13313,41,3,918.34,487,32,306.11333333333334,0,Regular / Mid-Value
13316,31,2,3779.98,5717,40,1889.99,0,Regular / Mid-Value
13317,98,5,1313.98,500,56,262.796,0,Regular / Mid-Value
13319,13,18,6897.070000000001,2973,158,383.1705555555556,3,High-Value / Loyal
13320,6,3,981.15,787,59,327.05,2,Recent / Potential
13324,103,7,3798.99,2473,17,542.7128571428572,0,Regular / Mid-Value
13327,12,7,2738.75,1256,60,391.25,3,High-Value / Loyal
13328,216,1,1308.48,680,17,1308.48,0,Regular / Mid-Value
13329,266,1,304.2,175,7,304.2,1,At-Risk / Low-Value
13330,85,2,728.22,400,22,364.11,0,Regular / Mid-Value
13334,90,2,2731.84,1350,176,1365.92,0,Regular / Mid-Value
13338,57,1,487.02,256,19,487.02,1,At-Risk / Low-Value
13339,100,1,860.12,326,54,860.12,1,At-Risk / Low-Value
13340,5,5,9229.54,5148,111,1845.9080000000001,3,High-Value / Loyal
13341,160,1,775.85,301,42,775.85,1,At-Risk / Low-Value
13343,77,1,353.43,135,19,353.43,1,At-Risk / Low-Value
13344,177,1,1656.15,599,68,1656.15,0,Regular / Mid-Value
13345,187,1,389.5,141,20,389.5,1,At-Risk / Low-Value
13355,22,1,674.7,314,32,674.7,2,Recent / Potential
13357,157,1,609.95,322,85,609.95,1,At-Risk / Low-Value
13358,168,1,439.03,285,29,439.03,1,At-Risk / Low-Value
13362,145,2,1581.53,727,92,790.765,0,Regular / Mid-Value
13365,117,1,700.6,404,39,700.6,1,At-Risk / Low-Value
13368,156,2,623.4,327,29,311.7,0,Regular / Mid-Value
13369,265,1,308.28000000000003,149,14,308.28000000000003,1,At-Risk / Low-Value
13370,271,1,754.87,343,39,754.87,1,At-Risk / Low-Value
13373,58,2,2055.58,944,95,1027.79,0,Regular / Mid-Value
13376,103,2,770.0,356,34,385.0,0,Regular / Mid-Value
13379,36,1,136.29,166,13,136.29,1,At-Risk / Low-Value
13381,13,4,2461.33,1251,63,615.3325,3,High-Value / Loyal
13382,180,1,222.99,131,15,222.99,1,At-Risk / Low-Value
13384,28,2,1755.84,1062,70,877.92,0,Regular / Mid-Value
13385,229,1,534.57,281,35,534.57,1,At-Risk / Low-Value
13388,31,2,677.1,282,35,338.55,2,Recent / Potential
13389,132,1,257.89,115,18,257.89,1,At-Risk / Low-Value
13391,103,1,59.8,4,1,59.8,1,At-Risk / Low-Value
13394,15,5,1543.45,1475,76,308.69,3,High-Value / Loyal
13395,85,1,307.72,336,21,307.72,1,At-Risk / Low-Value
13396,219,1,387.27000000000004,139,15,387.27000000000004,1,At-Risk / Low-Value
13397,10,4,1228.19,358,22,307.0475,2,Recent / Potential
13398,92,1,457.34,281,26,457.34,1,At-Risk / Low-Value
13402,27,2,621.23,479,32,310.615,2,Recent / Potential
13404,112,1,217.81,99,9,217.81,1,At-Risk / Low-Value
13405,104,2,557.45,163,24,278.725,0,Regular / Mid-Value
13408,6,40,17408.08,10270,178,435.20200000000006,3,High-Value / Loyal
13410,87,3,545.04,300,11,181.67999999999998,0,Regular / Mid-Value
13411,7,1,213.55,72,17,213.55,2,Recent / Potential
13414,33,3,1390.5,1574,23,463.5,0,Regular / Mid-Value
13417,105,1,236.0,72,10,236.0,1,At-Risk / Low-Value
13418,24,14,4342.13,2684,173,310.15214285714285,3,High-Value / Loyal
13420,49,2,159.85,101,8,79.925,1,At-Risk / Low-Value
13421,190,1,825.04,495,64,825.04,1,At-Risk / Low-Value
13425,8,3,1624.21,1123,66,541.4033333333333,2,Recent / Potential
13426,82,5,1558.68,1199,62,311.736,0,Regular / Mid-Value
13427,20,2,464.86,431,19,232.43,2,Recent / Potential
13435,10,3,1088.1200000000001,894,31,362.7066666666667,2,Recent / Potential
13437,29,3,2024.25,640,105,674.75,0,Regular / Mid-Value
13439,155,1,283.71,242,54,283.71,1,At-Risk / Low-Value
13448,118,4,1423.26,720,65,355.815,0,Regular / Mid-Value
13450,24,4,1421.46,1270,21,355.365,0,Regular / Mid-Value
13451,26,4,2463.39,1764,284,615.8475,0,Regular / Mid-Value
13452,159,2,590.0,2,1,295.0,0,Regular / Mid-Value
13453,65,2,356.97999999999996,134,16,178.48999999999998,1,At-Risk / Low-Value
13455,266,1,692.94,190,30,692.94,1,At-Risk / Low-Value
13456,55,3,855.0600000000001,261,18,285.02000000000004,0,Regular / Mid-Value
13458,35,9,7355.44,4359,199,817.271111111111,3,High-Value / Loyal
13461,38,2,884.2,836,12,442.1,0,Regular / Mid-Value
13462,152,1,151.5,62,9,151.5,1,At-Risk / Low-Value
13466,84,1,307.9,259,17,307.9,1,At-Risk / Low-Value
13468,7,27,4255.53,1805,151,157.61222222222221,3,High-Value / Loyal
13470,15,1,115.5,70,7,115.5,2,Recent / Potential
13473,232,1,241.26,198,12,241.26,1,At-Risk / Low-Value
13474,136,1,229.59,132,59,229.59,1,At-Risk / Low-Value
13475,91,4,1431.78,1012,64,357.945,0,Regular / Mid-Value
13476,78,2,1238.47,417,56,619.235,0,Regular / Mid-Value
13477,38,4,899.55,626,38,224.8875,0,Regular / Mid-Value
13479,100,2,300.95,134,14,150.475,1,At-Risk / Low-Value
13481,8,4,1361.33,861,74,340.3325,2,Recent / Potential
13482,132,1,184.64,116,11,184.64,1,At-Risk / Low-Value
13484,141,1,313.8,44,8,313.8,1,At-Risk / Low-Value
13485,133,1,454.24,277,23,454.24,1,At-Risk / Low-Value
13486,28,2,819.61,529,52,409.805,2,Recent / Potential
13487,113,2,408.8,213,21,204.4,1,At-Risk / Low-Value
13488,20,9,6596.38,3232,231,732.9311111111111,3,High-Value / Loyal
13489,5,4,449.52,560,11,112.38,2,Recent / Potential
13491,47,9,1088.45,812,66,120.9388888888889,3,High-Value / Loyal
13492,36,3,1269.84,408,38,423.28,0,Regular / Mid-Value
13493,175,2,618.63,380,6,309.315,0,Regular / Mid-Value
13494,211,1,316.26000000000005,162,18,316.26000000000005,1,At-Risk / Low-Value
13495,132,3,1072.43,485,20,357.4766666666667,0,Regular / Mid-Value
13496,259,1,501.01,229,26,501.01,1,At-Risk / Low-Value
13497,182,2,348.05,163,19,174.025,1,At-Risk / Low-Value
13499,125,2,463.79,265,18,231.895,1,At-Risk / Low-Value
13500,22,1,326.4,128,20,326.4,2,Recent / Potential
13501,188,1,1340.32,560,52,1340.32,0,Regular / Mid-Value
13502,174,2,189.16,110,9,94.58,1,At-Risk / Low-Value
13505,66,3,2583.12,1261,110,861.04,0,Regular / Mid-Value
13506,216,2,458.52,324,26,229.26,1,At-Risk / Low-Value
13507,7,2,1636.47,1040,107,818.235,2,Recent / Potential
13508,143,1,110.97,24,12,110.97,1,At-Risk / Low-Value
13509,49,4,665.02,767,24,166.255,0,Regular / Mid-Value
13510,83,1,585.3199999999999,421,38,585.3199999999999,1,At-Risk / Low-Value
13512,160,1,251.21,143,15,251.21,1,At-Risk / Low-Value
13513,26,1,205.1,109,10,205.1,2,Recent / Potential
13515,17,3,523.96,473,30,174.65333333333334,2,Recent / Potential
13516,138,1,146.0,56,7,146.0,1,At-Risk / Low-Value
13517,6,2,1612.18,981,99,806.09,2,Recent / Potential
13520,37,5,2947.98,1312,40,589.596,0,Regular / Mid-Value
13523,99,3,2369.24,828,92,789.7466666666666,0,Regular / Mid-Value
13524,1,3,408.86,187,14,136.28666666666666,2,Recent / Potential
13525,148,1,282.88,208,2,282.88,1,At-Risk / Low-Value
13527,5,4,1366.42,1290,110,341.605,2,Recent / Potential
13529,104,1,181.1,30,7,181.1,1,At-Risk / Low-Value
13531,105,2,483.8,174,17,241.9,0,Regular / Mid-Value
13533,82,3,270.79,204,61,90.26333333333334,1,At-Risk / Low-Value
13534,7,21,4371.53,2242,101,208.16809523809522,3,High-Value / Loyal
13538,20,5,891.75,125,8,178.35,2,Recent / Potential
13539,140,2,315.65,231,21,157.825,1,At-Risk / Low-Value
13544,140,1,122.91,75,42,122.91,1,At-Risk / Low-Value
13546,100,1,188.16,109,26,188.16,1,At-Risk / Low-Value
13548,143,1,281.01,164,59,281.01,1,At-Risk / Low-Value
13549,42,5,762.05,411,34,152.41,0,Regular / Mid-Value
13551,219,1,91.80000000000001,12,4,91.80000000000001,1,At-Risk / Low-Value
13552,23,9,2762.91,1024,61,306.99,3,High-Value / Loyal
13555,101,2,1590.05,868,55,795.025,0,Regular / Mid-Value
13557,180,1,240.68,224,16,240.68,1,At-Risk / Low-Value
13561,115,1,141.85999999999999,83,14,141.85999999999999,1,At-Risk / Low-Value
13562,41,2,1209.73,527,44,604.865,0,Regular / Mid-Value
13563,40,1,310.88,146,39,310.88,1,At-Risk / Low-Value
13564,44,3,1749.02,661,68,583.0066666666667,0,Regular / Mid-Value
13565,234,1,110.17999999999999,78,13,110.17999999999999,1,At-Risk / Low-Value
13568,73,1,192.85,70,41,192.85,1,At-Risk / Low-Value
13569,267,1,118.32,44,23,118.32,1,At-Risk / Low-Value
13570,143,1,239.49,161,27,239.49,1,At-Risk / Low-Value
13571,27,6,801.15,672,89,133.525,0,Regular / Mid-Value
13572,105,1,1384.25,534,32,1384.25,0,Regular / Mid-Value
13573,153,1,31.770000000000003,10,3,31.770000000000003,1,At-Risk / Low-Value
13575,33,2,218.75,113,13,109.375,2,Recent / Potential
13576,13,12,4517.21,1718,38,376.43416666666667,3,High-Value / Loyal
13577,48,2,822.1,337,43,411.05,0,Regular / Mid-Value
13579,269,1,164.70000000000002,46,9,164.70000000000002,1,At-Risk / Low-Value
13581,209,1,118.0,30,10,118.0,1,At-Risk / Low-Value
13583,55,1,781.03,725,53,781.03,0,Regular / Mid-Value
13584,206,1,142.4,37,24,142.4,1,At-Risk / Low-Value
13588,20,3,1075.62,1118,80,358.53999999999996,2,Recent / Potential
13589,79,1,147.0,28,9,147.0,1,At-Risk / Low-Value
13590,50,4,1116.38,900,46,279.095,0,Regular / Mid-Value
13591,104,2,776.23,263,36,388.115,0,Regular / Mid-Value
13592,105,3,205.51,71,12,68.50333333333333,1,At-Risk / Low-Value
13593,8,5,2037.0800000000002,731,77,407.41600000000005,3,High-Value / Loyal
13599,56,8,2313.84,1531,71,289.23,3,High-Value / Loyal
13600,212,1,219.52,324,19,219.52,1,At-Risk / Low-Value
13601,111,1,373.2,275,41,373.2,1,At-Risk / Low-Value
13606,143,2,250.42,243,37,125.21,1,At-Risk / Low-Value
13610,10,5,776.21,372,140,155.24200000000002,2,Recent / Potential
13611,70,2,636.72,420,31,318.36,0,Regular / Mid-Value
13614,64,2,794.98,247,82,397.49,0,Regular / Mid-Value
13615,218,1,417.69,189,23,417.69,1,At-Risk / Low-Value
13617,13,2,365.7,188,23,182.85,2,Recent / Potential
13618,73,1,177.34,246,13,177.34,1,At-Risk / Low-Value
13621,16,1,213.85,343,19,213.85,2,Recent / Potential
13623,110,4,551.92,150,61,137.98,0,Regular / Mid-Value
13626,152,1,257.23,209,19,257.23,1,At-Risk / Low-Value
13627,76,3,1027.0,775,62,342.3333333333333,0,Regular / Mid-Value
13629,36,7,4897.36,2772,27,699.6228571428571,3,High-Value / Loyal
13630,5,5,1361.46,973,49,272.29200000000003,3,High-Value / Loyal
13631,43,10,3017.92,460,6,301.79200000000003,3,High-Value / Loyal
13632,73,3,814.6,316,70,271.53333333333336,0,Regular / Mid-Value
13634,6,3,783.77,351,73,261.25666666666666,2,Recent / Potential
13636,22,4,646.55,339,36,161.6375,2,Recent / Potential
13637,87,2,684.85,354,75,342.425,0,Regular / Mid-Value
13642,115,1,354.8,173,57,354.8,1,At-Risk / Low-Value
13643,85,1,87.9,60,6,87.9,1,At-Risk / Low-Value
13644,5,1,851.09,659,48,851.09,2,Recent / Potential
13645,20,1,252.1,158,5,252.1,2,Recent / Potential
13647,75,2,803.86,441,33,401.93,0,Regular / Mid-Value
13649,156,2,346.6,139,23,173.3,1,At-Risk / Low-Value
13650,107,2,745.52,284,33,372.76,0,Regular / Mid-Value
13652,156,2,638.24,290,33,319.12,0,Regular / Mid-Value
13654,45,4,1714.27,1532,100,428.5675,0,Regular / Mid-Value
13655,14,2,932.97,605,52,466.485,2,Recent / Potential
13656,64,2,379.65,490,49,189.825,1,At-Risk / Low-Value
13657,101,1,152.34,132,9,152.34,1,At-Risk / Low-Value
13658,104,1,933.3,300,32,933.3,0,Regular / Mid-Value
13659,105,2,1573.2,894,92,786.6,0,Regular / Mid-Value
13662,112,2,532.94,363,33,266.47,0,Regular / Mid-Value
13663,79,1,189.47,91,13,189.47,1,At-Risk / Low-Value
13666,187,2,64.05,37,8,32.025,1,At-Risk / Low-Value
13667,49,1,305.02,154,82,305.02,1,At-Risk / Low-Value
13668,13,16,4934.87,2952,218,308.429375,3,High-Value / Loyal
13669,49,1,48.150000000000006,13,3,48.150000000000006,1,At-Risk / Low-Value
13672,201,2,186.39000000000001,57,4,93.19500000000001,1,At-Risk / Low-Value
13675,51,2,486.82000000000005,330,25,243.41000000000003,0,Regular / Mid-Value
13678,51,1,232.6,924,16,232.6,1,At-Risk / Low-Value
13680,237,2,2391.59,1195,69,1195.795,0,Regular / Mid-Value
